Week,R01.%ILI,R02.%ILI,R03.%ILI,R04.%ILI,R05.%ILI,R06.%ILI,R07.%ILI,R08.%ILI,R09.%ILI,R10.%ILI,USA.%ILI,R01.Tmax,R01.Tmin,R01.prcp,R02.Tmax,R02.Tmin,R02.prcp,R03.Tmax,R03.Tmin,R03.prcp,R04.Tmax,R04.Tmin,R04.prcp,R05.Tmax,R05.Tmin,R05.prcp,R06.Tmax,R06.Tmin,R06.prcp,R07.Tmax,R07.Tmin,R07.prcp,R08.Tmax,R08.Tmin,R08.prcp,R09.Tmax,R09.Tmin,R09.prcp,R10.Tmax,R10.Tmin,R10.prcp,USA.Tmax,USA.Tmin,USA.prcp,R01.tweets,R02.tweets,R03.tweets,R04.tweets,R05.tweets,R06.tweets,R07.tweets,R08.tweets,R09.tweets,R10.tweets,USA.tweets
2008.02,1.13,2.13,1.54,1.87,2.06,4.68,1.48,0.97,2.53,2.22,2.09,8.23,-1.05,2.99,10.71,1.23,2.71,12.5,1.77,2.77,18.15,6.62,3.55,7.54,0.27,5.53,17.27,3.48,0.97,7.37,-2.89,1.7,1.1,-9.96,1.41,10.48,1.01,4.31,2.95,-2.76,8.71,10.09,-0.24,3.19,,,,,,,,,,,
2008.03,0.99,2.3,1.8,2.37,2.78,4.51,1.57,1.0,2.69,3.04,2.36,1.41,-8.68,3.41,2.62,-5.14,2.43,3.59,-3.26,2.28,9.86,0.43,3.15,-1.55,-9.92,0.72,9.87,-3.03,1.86,0.7,-11.25,0.44,-2.41,-15.46,0.52,12.05,-1.29,0.05,3.05,-5.48,1.82,4.22,-6.54,1.5,,,,,,,,,,,
2008.04,1.22,2.86,2.24,3.56,3.9,7.1,2.42,1.42,3.91,4.3,3.32,-2.88,-13.91,0.22,-2.18,-10.71,0.62,0.12,-9.22,0.38,7.33,-2.69,2.39,-6.83,-16.79,0.75,8.5,-2.57,1.52,-2.61,-15.21,0.26,-2.94,-16.17,0.69,9.25,-0.85,5.05,0.52,-9.64,1.48,1.53,-9.4,1.44,,,,,,,,,,,
2008.05,1.85,3.55,2.99,5.29,4.89,9.44,4.33,1.97,3.9,5.93,4.43,1.95,-8.77,5.16,2.67,-5.89,5.14,4.94,-4.04,5.86,12.88,-0.31,4.55,0.49,-10.58,2.17,14.55,-0.9,1.24,5.13,-8.97,0.41,-0.18,-13.58,1.53,8.69,-0.87,6.75,1.14,-4.64,10.36,6.22,-5.84,3.52,,,,,,,,,,,
2008.06,3.06,4.05,3.86,7.49,5.5,9.36,5.63,2.52,4.47,5.7,5.35,2.09,-4.67,6.03,5.16,-1.95,4.85,10.27,0.48,2.6,17.96,5.47,2.86,2.51,-4.57,6.12,17.76,2.43,0.87,4.26,-6.18,2.67,-0.64,-12.91,1.61,12.09,-0.73,2.42,3.4,-2.88,7.27,8.49,-2.52,3.19,,,,,,,,,,,
2008.07,3.67,4.27,4.1,6.64,5.77,8.83,6.88,2.98,5.22,5.35,5.42,0.03,-11.37,9.13,0.67,-10.23,5.66,3.9,-6.57,4.54,14.7,0.27,2.81,-4.53,-14.72,1.22,16.7,1.87,2.53,1.25,-11.39,0.95,2.64,-10.37,1.01,16.0,1.64,0.53,7.17,-2.15,1.42,7.06,-5.62,2.21,,,,,,,,,,,
2008.08,3.77,4.14,4.02,6.89,5.73,7.55,7.41,3.4,4.39,5.75,5.3,1.31,-10.49,4.27,2.21,-7.81,3.05,4.78,-4.98,2.35,14.87,3.71,6.24,-2.05,-12.88,2.78,15.45,1.98,2.87,1.82,-10.06,2.59,3.36,-10.22,0.45,12.82,1.85,2.84,8.52,-3.05,0.49,7.38,-4.47,2.84,,,,,,,,,,,
2008.09,3.34,3.5,3.21,5.32,5.09,6.06,7.05,2.24,3.41,5.5,4.24,0.7,-12.43,3.9,0.7,-10.25,2.59,3.51,-5.79,2.1,13.04,1.14,2.23,0.23,-9.28,1.57,19.29,2.48,0.21,7.79,-4.17,0.65,7.62,-5.83,0.92,17.35,3.52,2.17,9.78,-0.2,2.18,9.61,-2.88,1.5,,,,,,,,,,,
2008.1,3.08,3.17,2.68,4.19,4.61,5.7,5.08,2.14,2.86,3.38,3.63,6.32,-5.78,7.3,7.24,-3.32,8.05,10.2,-0.71,7.41,17.49,4.15,8.2,1.96,-8.1,3.15,15.61,0.65,4.0,6.71,-7.15,2.29,3.15,-10.68,0.92,16.44,1.29,0.05,8.51,-2.75,1.78,9.83,-3.19,3.88,,,,,,,,,,,
2008.11,2.46,3.07,2.21,3.21,3.96,4.6,3.64,1.86,2.61,3.32,3.03,3.8,-6.97,4.36,5.18,-5.33,3.91,9.66,-1.82,1.95,17.31,3.19,1.54,5.55,-5.26,0.53,20.27,4.04,1.97,13.04,-3.41,0.51,8.18,-6.1,0.54,18.26,3.97,0.73,9.22,-0.24,4.38,12.48,-1.1,1.55,,,,,,,,,,,
2008.12,2.19,2.69,1.88,2.6,3.43,4.2,2.64,1.35,2.07,3.01,2.54,4.02,-4.77,3.99,5.69,-2.7,3.76,10.16,0.21,3.87,19.14,6.37,4.43,5.69,-2.63,5.23,20.82,5.47,4.56,11.04,-0.87,4.72,6.93,-5.99,1.08,17.24,2.21,0.38,7.51,-1.74,3.79,12.32,0.31,3.59,,,,,,,,,,,
2008.13,1.57,2.26,1.46,2.01,2.57,2.86,2.3,1.45,1.83,2.63,2.06,4.97,-6.86,1.51,5.92,-4.66,1.63,10.11,-0.88,1.06,17.99,4.7,1.04,6.2,-4.12,2.33,21.27,6.98,0.31,11.86,-1.25,0.54,9.13,-5.57,0.66,19.66,4.52,0.36,6.44,-3.35,4.82,12.87,-0.02,1.23,,,,,,,,,,,
2008.14,1.32,1.96,1.29,1.81,1.95,3.02,1.87,0.93,1.33,2.14,1.74,7.8,-3.29,4.18,9.62,-2.15,3.84,11.72,1.63,3.82,19.23,9.77,8.26,10.1,-0.35,3.91,22.2,9.64,3.65,11.81,0.62,3.96,7.69,-6.53,1.14,17.69,3.19,0.17,8.32,-4.0,1.65,13.78,1.97,3.67,,,,,,,,,,,
2008.15,1.04,1.63,1.19,1.44,1.53,2.21,1.14,0.73,1.03,1.83,1.41,11.64,0.16,1.66,14.25,3.32,2.05,15.02,5.67,2.33,21.68,11.12,3.98,12.84,2.55,5.3,22.61,8.92,3.33,12.0,1.22,6.32,7.54,-4.81,2.18,19.3,4.18,0.15,10.82,-0.55,2.42,15.41,3.68,3.33,,,,,,,,,,,
2008.16,0.82,1.46,1.0,1.29,1.43,2.12,1.09,0.63,1.02,1.24,1.27,15.79,-0.49,0.3,16.65,1.4,0.27,16.56,1.83,0.44,18.85,4.72,1.25,13.97,2.3,1.16,21.76,5.26,1.6,15.44,1.92,2.74,14.74,-2.43,0.68,22.47,5.2,0.04,11.49,-0.35,1.72,17.12,2.27,1.18,,,,,,,,,,,
2008.17,0.71,1.2,0.98,1.18,1.23,1.3,0.8,0.48,1.08,1.57,1.08,21.06,3.87,0.19,21.81,6.99,0.33,19.98,8.49,4.98,23.78,10.76,1.28,20.33,7.35,2.96,26.21,12.32,2.06,20.99,6.05,3.6,12.67,-2.99,0.9,20.16,4.0,0.53,9.28,-1.6,2.99,19.93,5.92,2.02,,,,,,,,,,,
2008.18,0.56,1.08,0.92,1.11,1.12,1.19,0.62,0.43,1.06,2.07,0.99,11.73,2.09,9.11,13.84,3.75,4.95,16.12,5.39,4.94,21.98,9.65,4.31,14.13,3.19,3.04,23.99,8.74,1.66,17.57,3.21,2.05,13.87,-2.11,1.47,23.39,6.8,0.08,13.94,1.37,1.76,18.07,4.56,2.73,,,,,,,,,,,
2008.19,0.35,1.1,0.86,1.07,0.93,1.39,0.58,0.27,0.99,2.07,0.91,17.78,4.83,2.03,18.13,5.21,3.07,18.79,7.3,5.81,24.92,12.66,2.16,18.14,5.45,2.76,25.8,12.51,2.66,20.69,7.18,5.08,16.34,1.43,1.9,23.39,7.76,0.11,15.56,2.79,0.41,20.71,7.36,2.54,,,,,,,,,,,
2008.2,0.26,1.13,0.98,1.13,0.94,1.17,0.36,0.41,1.1,1.21,0.97,18.49,4.69,1.3,17.68,5.24,2.97,16.12,6.06,8.13,22.56,11.32,4.99,16.85,5.7,4.52,24.54,11.83,4.43,20.38,5.96,2.12,16.76,1.89,1.51,27.14,10.57,0.11,19.86,5.96,1.32,20.47,7.39,3.3,,,,,,,,,,,
2008.21,0.2,1.23,0.91,1.33,0.98,1.34,0.47,0.36,0.73,1.69,0.99,17.32,5.88,1.46,14.68,4.76,2.47,15.83,5.59,3.0,25.41,12.9,1.99,16.89,5.32,1.13,29.63,15.36,0.77,24.12,10.5,5.71,20.12,5.27,3.54,24.48,10.33,1.16,18.18,6.39,2.62,22.15,9.18,2.37,,,,,,,,,,,
2008.22,0.2,1.38,0.95,1.35,1.35,1.93,0.42,0.21,0.76,1.29,1.09,22.19,6.87,1.12,21.71,6.79,1.25,21.6,7.84,1.43,26.25,14.99,2.85,21.25,8.24,3.89,30.33,17.41,1.9,24.09,12.64,6.57,18.07,4.7,1.9,21.69,7.89,0.75,17.27,7.06,2.22,23.11,10.45,2.66,,,,,,,,,,,
2008.23,0.29,1.2,0.74,0.98,0.96,1.32,0.5,0.27,0.61,1.23,0.89,20.74,11.29,4.11,23.61,12.97,3.85,23.77,12.93,6.28,29.63,18.45,1.54,24.58,14.32,7.06,32.15,19.24,0.68,27.47,16.1,6.73,19.96,6.57,4.33,25.67,9.97,0.19,13.97,4.91,4.06,25.29,13.46,3.64,,,,,,,,,,,
2008.24,0.2,1.11,0.74,0.92,0.76,1.71,0.44,0.33,0.73,1.68,0.89,28.96,14.12,2.34,29.11,15.81,2.16,27.29,15.54,1.63,30.22,18.6,2.77,25.65,15.38,7.97,32.04,18.8,2.79,27.28,14.28,6.81,19.48,4.26,1.67,29.98,11.98,0.01,16.87,4.27,1.78,26.68,13.47,3.29,,,,,,,,,,,
2008.25,0.21,1.14,0.69,0.96,0.86,1.42,0.46,0.35,0.78,1.69,0.88,21.87,11.9,4.83,22.86,11.92,4.42,22.17,11.19,3.1,28.1,15.86,2.67,23.91,11.62,1.12,32.6,18.62,2.32,27.35,14.13,3.46,25.67,8.51,0.51,33.82,15.14,0.01,22.87,6.9,0.1,27.14,13.14,1.92,,,,,,,,,,,
2008.26,0.19,1.04,0.69,1.02,0.71,1.35,0.61,0.29,0.76,1.07,0.83,24.74,14.12,4.77,25.22,14.43,2.65,24.75,13.54,2.92,29.35,17.19,3.27,25.77,14.27,3.88,32.69,19.07,1.43,29.22,16.3,4.86,26.81,10.09,0.77,31.81,15.07,0.18,24.19,8.25,0.12,28.25,14.65,2.37,,,,,,,,,,,
2008.27,0.23,1.04,0.69,1.11,0.74,1.36,0.64,0.14,0.82,1.02,0.78,25.91,14.76,4.13,25.64,14.6,3.22,23.6,13.84,4.45,28.32,16.59,3.38,24.29,12.73,3.33,30.92,18.01,2.81,28.14,14.65,1.97,27.99,10.89,0.79,32.46,16.11,0.29,27.83,12.87,0.6,27.98,14.6,2.35,,,,,,,,,,,
2008.28,0.22,0.92,0.64,0.98,0.63,1.36,0.51,0.24,0.85,1.37,0.78,27.75,16.0,1.29,26.78,15.57,1.41,24.58,15.03,3.64,29.05,18.87,5.96,26.85,15.82,5.79,31.03,19.52,3.5,30.46,18.25,3.44,27.63,10.84,0.96,33.26,17.48,1.23,26.77,9.75,0.09,28.8,16.03,3.22,,,,,,,,,,,
2008.29,0.24,0.9,0.56,0.8,0.73,1.67,0.46,0.28,0.74,1.13,0.77,28.15,15.62,2.48,27.57,15.58,3.59,26.04,14.26,2.56,28.96,17.61,3.77,27.36,15.87,2.64,31.97,19.35,1.83,29.88,16.46,4.39,28.47,11.18,1.15,31.62,16.64,0.79,27.15,10.42,0.02,29.08,15.58,2.34,,,,,,,,,,,
2008.3,0.24,0.78,0.55,0.94,0.6,1.43,0.55,0.21,0.81,1.51,0.72,25.75,16.8,13.52,26.65,16.54,9.45,25.56,14.95,5.76,30.1,18.65,3.68,26.14,15.38,2.77,32.65,20.14,2.84,31.14,19.12,3.26,29.62,13.06,1.47,31.39,15.79,0.85,25.65,9.85,0.26,29.27,16.4,3.24,,,,,,,,,,,
2008.31,0.19,0.79,0.59,0.91,0.73,1.46,0.65,0.23,0.69,2.12,0.75,26.68,16.04,5.51,26.59,15.65,3.01,25.55,15.27,2.76,30.18,19.87,4.66,27.71,16.09,2.19,33.91,20.54,1.52,30.95,18.83,3.71,30.29,12.89,0.85,32.11,15.98,0.17,23.89,9.41,0.69,29.73,16.65,2.35,,,,,,,,,,,
2008.32,0.15,0.84,0.51,0.9,0.84,1.69,0.69,0.23,0.7,0.88,0.75,23.1,14.97,9.12,24.91,14.55,4.36,24.31,13.68,2.03,30.37,18.59,2.23,26.23,14.87,3.2,33.39,20.19,1.96,30.58,18.35,2.73,27.8,12.8,2.88,31.69,16.5,0.93,27.43,11.29,0.46,29.01,16.16,2.54,,,,,,,,,,,
2008.33,0.16,0.79,0.56,1.23,0.68,1.69,0.49,0.26,0.86,1.01,0.79,23.77,13.22,4.17,23.18,12.49,4.96,22.59,11.54,2.34,27.29,16.41,4.42,24.23,12.06,1.15,31.01,19.32,5.44,26.93,15.49,3.54,24.88,10.04,3.56,33.23,16.79,0.45,28.36,11.8,0.19,27.07,14.36,3.18,,,,,,,,,,,
2008.34,0.24,0.72,0.59,1.09,0.71,1.4,0.38,0.29,0.85,1.09,0.74,25.09,11.58,1.46,25.05,11.66,1.15,24.52,11.61,0.04,28.08,17.81,5.89,26.98,14.72,0.75,28.43,18.37,7.3,26.99,15.18,1.46,25.98,9.97,1.57,30.94,15.73,0.24,24.38,11.08,2.95,27.09,14.51,2.93,,,,,,,,,,,
2008.35,0.26,0.83,0.58,1.55,0.78,0.86,0.34,0.3,0.73,1.11,0.81,24.8,11.65,0.43,24.12,12.23,1.51,22.51,13.28,4.58,27.2,18.93,11.45,25.23,12.43,1.82,30.45,18.87,2.24,27.81,14.6,1.94,26.65,9.9,0.43,32.54,16.3,1.18,22.77,8.75,1.78,27.09,14.42,3.31,,,,,,,,,,,
2008.36,0.25,0.85,0.72,1.24,0.75,1.69,0.62,0.32,0.73,1.49,0.84,26.29,13.54,3.65,27.19,13.66,1.79,25.56,12.71,2.02,28.03,18.33,4.26,25.64,13.52,4.66,28.97,17.36,5.29,24.54,12.69,5.29,20.32,6.04,2.17,31.17,14.05,0.49,20.39,5.96,0.26,25.76,13.11,3.41,,,,,,,,,,,
2008.37,0.26,0.78,0.61,1.16,0.75,2.41,0.71,0.46,0.67,1.11,0.85,21.14,10.51,10.54,21.5,11.68,7.72,21.41,12.72,7.78,27.95,18.69,2.61,21.24,10.63,6.64,28.34,17.61,4.54,21.19,12.05,8.11,19.27,5.25,2.68,29.73,13.65,0.52,24.45,7.37,0.01,24.09,12.53,4.45,,,,,,,,,,,
2008.38,0.27,1.11,0.92,1.79,0.77,2.82,0.49,0.42,0.76,2.15,1.11,20.55,8.74,1.63,21.9,9.99,1.27,21.49,10.92,0.37,25.78,15.95,1.83,22.11,10.44,6.31,25.8,12.82,2.8,24.37,9.37,2.71,23.28,5.74,0.35,28.82,12.94,0.09,25.01,8.92,0.53,24.38,10.91,2.06,,,,,,,,,,,
2008.39,0.31,1.19,1.0,1.48,0.81,1.58,0.45,0.35,0.87,2.83,1.03,19.01,6.55,6.27,20.3,8.09,3.06,19.51,9.03,4.03,24.66,13.38,2.16,24.43,11.0,0.87,28.24,14.17,0.43,27.12,13.1,1.07,22.43,5.99,0.74,29.36,12.33,0.06,17.96,5.19,1.47,24.36,10.64,1.45,,,,,,,,,,,
2008.4,0.46,1.11,1.2,1.22,0.71,1.9,0.5,0.38,1.03,1.3,1.02,17.65,9.99,6.37,17.22,9.29,4.46,17.39,8.66,3.64,24.47,11.26,1.09,17.43,6.38,1.33,27.77,11.17,0.13,23.63,7.18,0.6,22.15,4.9,0.44,27.58,13.3,1.33,21.56,8.34,3.02,22.75,8.87,1.43,,,,,,,,,,,
2008.41,0.53,1.23,1.03,1.29,0.72,1.63,0.41,0.3,1.08,1.16,1.03,16.96,3.32,0.63,17.43,3.94,0.91,18.04,5.9,0.44,24.11,13.38,5.76,18.8,6.42,3.21,25.97,11.71,2.91,22.13,8.62,3.1,14.69,1.81,2.05,23.22,8.33,0.32,11.86,1.99,2.09,20.22,7.51,2.73,,,,,,,,,,,
2008.42,0.4,1.19,1.02,1.19,0.76,1.36,0.6,0.57,1.2,1.49,1.01,16.56,4.68,0.83,19.23,5.6,1.52,19.56,6.84,0.68,24.04,12.74,1.7,18.78,6.98,1.7,23.32,11.77,3.72,17.57,5.7,6.4,12.24,-1.29,1.86,23.72,6.47,0.07,14.25,2.2,0.84,19.27,6.71,2.25,,,,,,,,,,,
2008.43,0.51,1.19,1.22,1.35,0.84,1.57,0.44,0.44,1.12,1.41,1.08,11.35,-1.62,1.58,11.7,-0.22,1.83,12.38,0.67,1.6,18.68,6.89,4.34,12.9,2.19,2.68,22.64,6.68,0.7,14.69,4.36,5.51,12.92,-1.01,0.96,25.69,7.89,0.01,14.18,1.03,0.67,16.59,3.48,2.18,,,,,,,,,,,
2008.44,0.61,1.26,1.36,1.54,0.76,2.03,0.28,0.39,0.91,1.6,1.17,11.63,0.51,7.24,10.65,1.02,8.77,11.11,0.99,4.09,16.89,2.66,0.21,11.97,0.48,0.54,22.48,5.21,0.05,16.92,0.01,0.08,17.1,-0.46,0.05,25.2,9.49,1.88,15.94,3.94,1.05,17.03,2.43,1.18,,,,,,,,,,,
2008.45,0.74,1.34,1.44,1.52,0.87,1.54,0.25,0.45,1.02,1.81,1.19,13.23,3.6,2.28,14.58,4.68,1.14,15.65,5.67,1.19,20.54,6.83,1.45,16.98,5.26,1.55,22.45,7.12,0.5,17.55,5.12,1.33,10.35,-1.74,1.73,17.68,5.43,3.06,9.17,2.8,9.5,16.64,4.47,2.05,,,,,,,,,,,
2008.46,0.71,1.42,1.51,1.73,0.93,1.44,0.48,0.32,1.18,1.47,1.28,9.98,1.8,3.26,10.18,2.9,3.55,9.95,2.6,4.18,16.77,6.36,4.29,6.01,0.09,3.14,19.1,5.57,3.11,8.47,-0.52,2.53,7.19,-3.6,1.1,18.83,5.84,0.7,10.42,2.94,7.42,12.18,2.32,3.12,,,,,,,,,,,
2008.47,0.7,1.5,1.43,1.65,0.93,1.81,0.67,0.3,1.06,1.43,1.27,3.77,-4.72,2.28,3.23,-4.23,2.84,4.12,-2.88,1.96,10.81,-1.41,0.33,1.33,-5.87,0.85,17.01,0.48,0.04,8.28,-4.74,0.03,10.13,-3.81,0.15,21.78,6.02,0.07,10.75,1.22,1.39,10.17,-1.92,0.6,,,,,,,,,,,
2008.48,0.75,1.9,1.71,2.1,1.22,2.09,0.48,0.5,1.35,1.58,1.6,3.67,-4.96,6.96,3.47,-3.79,3.0,5.19,-3.68,1.91,13.69,0.8,2.34,4.17,-5.45,0.74,17.63,3.78,1.18,9.96,-3.95,0.2,7.52,-5.75,0.58,16.43,5.01,2.08,7.74,-0.83,0.99,10.28,-1.49,1.49,,,,,,,,,,,
2008.49,0.83,1.93,1.69,1.85,1.03,1.79,0.3,0.39,1.15,1.73,1.46,4.95,-4.64,2.82,4.64,-3.86,2.97,5.08,-3.12,2.95,10.89,0.52,3.94,0.14,-7.77,1.79,13.95,-0.25,0.51,3.91,-6.77,0.51,3.57,-7.88,0.93,17.26,3.4,0.06,8.64,0.21,1.2,7.66,-3.12,1.63,,,,,,,,,,,
2008.5,0.82,1.92,1.7,2.04,1.1,1.73,0.28,0.41,1.14,1.58,1.5,3.05,-8.62,11.58,3.06,-6.71,8.9,4.77,-3.03,8.94,12.51,2.02,10.25,-0.59,-9.95,2.8,14.69,-0.33,2.04,5.99,-6.95,0.87,4.19,-8.2,1.15,14.12,1.57,0.33,5.52,-2.13,3.4,7.65,-3.79,4.17,,,,,,,,,,,
2008.51,0.78,2.21,1.54,1.91,1.23,2.45,0.64,0.38,1.45,1.77,1.63,1.72,-8.09,3.52,3.56,-4.93,4.98,7.23,-0.76,4.68,15.98,6.87,2.29,-1.37,-10.8,4.52,13.49,1.95,0.85,-1.68,-13.3,1.79,-6.29,-18.16,1.49,7.45,-2.13,4.86,-3.53,-11.09,3.93,4.38,-5.73,2.79,,,,,,,,,,,
2008.52,1.02,2.4,2.22,3.09,1.56,3.2,0.45,0.6,1.82,1.74,2.16,-0.38,-11.73,4.51,1.68,-7.76,4.16,4.49,-5.31,3.24,13.58,2.72,3.51,-0.8,-12.39,4.12,13.25,0.59,1.18,0.62,-12.68,1.34,-3.57,-15.75,1.74,8.13,-1.16,4.63,-0.93,-7.36,8.04,4.63,-6.54,3.17,,,,,,,,,,,
2008.53,0.9,2.45,1.98,2.47,1.5,2.73,0.4,0.51,2.43,1.91,2.02,0.28,-9.54,1.3,3.04,-6.14,1.42,7.25,-2.77,0.29,14.77,2.56,1.41,1.96,-8.48,2.19,16.7,0.38,0.79,7.23,-6.84,0.86,3.59,-9.94,0.9,13.04,0.32,1.07,3.69,-3.43,9.96,8.53,-3.85,1.78,,,,,,,,,,,
2009.01,0.73,2.1,1.69,1.68,1.11,2.29,0.44,0.4,1.83,1.28,1.55,-1.31,-10.07,3.36,0.57,-8.09,3.91,4.05,-2.82,5.54,14.99,4.6,6.94,-1.63,-10.19,1.58,15.09,0.66,1.66,4.67,-8.79,0.28,0.41,-11.67,1.17,12.11,-0.12,0.61,4.54,-2.42,9.41,6.73,-4.24,3.12,,,,,,,,,,,
2009.02,0.88,2.15,1.71,1.75,1.16,2.85,0.44,0.46,1.94,1.4,1.64,-6.05,-18.79,1.53,-4.88,-14.05,1.7,-1.25,-9.0,1.38,8.2,-3.32,1.28,-7.32,-18.16,1.13,12.01,-3.41,0.07,1.5,-13.08,0.3,2.71,-9.57,0.59,18.68,2.77,0.01,7.53,-0.81,0.94,4.5,-7.86,0.76,,,,,,,,,,,
2009.03,1.13,2.41,1.88,2.27,1.39,3.47,0.63,0.63,2.1,1.61,1.97,-2.52,-13.76,2.16,-1.41,-11.72,0.78,1.32,-8.95,0.57,9.2,-3.1,0.82,-2.9,-13.21,0.36,17.54,0.45,0.09,7.46,-7.0,0.08,6.7,-6.87,0.66,16.43,5.07,2.36,5.0,-3.19,0.35,7.39,-5.22,0.67,,,,,,,,,,,
2009.04,1.43,2.82,2.46,2.57,1.69,4.74,1.07,0.75,2.16,1.8,2.34,-2.89,-16.51,4.02,-2.35,-11.32,3.27,0.69,-7.04,3.46,11.18,1.31,3.1,-6.3,-15.46,1.59,11.51,-2.27,1.24,-1.84,-11.99,1.08,-1.55,-13.37,1.07,13.58,0.16,0.54,2.92,-6.39,1.51,3.57,-7.38,1.81,,,,,,,,,,,
2009.05,2.87,2.86,2.87,3.47,2.06,5.37,1.28,1.05,2.52,2.41,2.86,-1.99,-14.93,0.39,-0.02,-11.36,0.45,3.18,-7.64,0.49,10.32,-3.45,1.04,-0.51,-12.49,0.21,17.69,0.65,0.22,9.21,-7.14,0.01,6.76,-7.02,0.17,16.78,2.86,2.23,7.99,-2.54,0.8,8.52,-5.29,0.56,,,,,,,,,,,
2009.06,3.41,3.12,3.89,4.15,2.27,6.0,1.55,1.14,2.74,2.36,3.34,4.78,-7.76,1.45,7.3,-3.03,1.67,11.35,0.07,0.96,18.94,5.59,1.7,7.05,-1.72,3.88,18.64,5.28,2.65,10.65,-1.82,2.59,2.03,-8.75,1.33,8.82,-1.28,4.75,3.25,-4.84,1.79,10.46,-0.89,2.38,,,,,,,,,,,
2009.07,3.0,3.22,4.03,3.49,2.5,4.87,1.73,0.94,2.87,3.45,3.21,1.36,-8.87,2.32,1.84,-7.42,1.36,4.04,-5.06,1.31,12.76,0.06,2.65,0.34,-9.07,1.07,16.19,1.87,0.43,6.47,-7.53,0.12,3.2,-10.14,0.56,12.84,0.69,4.56,7.54,-2.84,0.62,7.82,-4.31,1.38,,,,,,,,,,,
2009.08,2.61,2.76,4.34,3.54,2.4,4.12,2.33,1.34,2.62,3.45,3.1,3.11,-8.51,3.86,3.87,-6.78,1.4,6.15,-4.63,0.93,13.54,1.83,3.19,1.75,-9.01,3.1,20.43,3.99,0.32,8.16,-6.47,0.72,5.99,-7.93,0.87,17.04,4.75,3.29,6.5,-1.87,5.56,9.95,-2.75,2.1,,,,,,,,,,,
2009.09,1.65,2.57,3.86,3.54,2.72,3.86,2.58,1.4,2.52,3.61,2.96,0.21,-11.11,2.29,1.83,-8.76,1.32,5.23,-5.64,1.81,12.54,0.24,3.5,3.71,-6.68,0.35,20.43,5.01,0.05,10.42,-4.48,0.41,9.09,-5.21,0.41,15.56,3.68,4.19,6.76,-1.62,4.32,10.44,-2.2,1.63,,,,,,,,,,,
2009.1,1.42,2.59,2.72,3.03,2.4,2.12,1.64,1.43,2.2,4.24,2.46,5.69,-5.37,3.78,7.43,-1.85,4.45,12.33,2.06,1.45,19.51,8.14,2.24,6.04,-5.04,6.17,16.64,6.15,5.31,7.27,-5.8,2.35,3.44,-11.94,0.72,15.13,0.84,0.18,4.99,-6.19,1.82,10.72,-1.37,2.88,,,,,,,,,,,
2009.11,1.34,2.43,2.53,2.23,1.87,3.12,1.72,1.28,2.05,3.95,2.19,8.64,-5.15,0.25,10.33,-2.71,0.86,10.74,0.42,2.19,17.68,6.42,4.15,12.05,-1.36,0.46,21.61,6.3,0.78,17.78,1.48,0.3,13.59,-2.01,0.25,20.18,5.41,0.85,9.34,0.09,5.12,15.55,1.9,1.54,,,,,,,,,,,
2009.12,1.01,2.19,2.24,1.8,1.65,2.33,1.41,1.17,1.84,2.94,1.87,7.72,-5.02,0.95,8.78,-3.06,1.21,10.61,-0.65,3.47,18.89,7.99,7.22,10.8,0.6,2.54,20.96,7.6,4.17,13.2,0.79,3.58,5.9,-6.37,3.1,17.37,2.55,0.98,7.69,-1.28,3.58,13.32,1.44,3.65,,,,,,,,,,,
2009.13,0.85,1.88,1.95,1.53,1.44,1.99,1.15,1.0,2.06,2.38,1.65,9.84,1.49,5.82,12.21,2.84,5.29,13.87,3.54,4.34,19.07,7.48,7.81,9.29,-0.5,4.58,20.72,4.2,1.15,12.15,-2.4,1.63,5.12,-7.26,2.64,17.62,2.98,0.21,7.06,-2.11,4.82,13.26,0.88,3.66,,,,,,,,,,,
2009.14,0.66,1.78,1.77,1.38,1.27,2.33,1.01,0.61,1.69,2.16,1.5,9.65,-0.1,4.93,9.49,0.16,2.48,12.73,1.51,2.49,18.71,5.63,2.9,9.07,-1.17,3.05,21.16,5.07,0.41,11.77,-2.01,2.29,9.69,-4.78,0.9,18.18,4.24,1.57,14.26,1.45,1.14,14.3,1.14,1.94,,,,,,,,,,,
2009.15,0.38,1.43,1.58,1.39,1.18,1.46,0.56,0.64,1.55,1.75,1.29,12.34,-1.28,0.39,12.6,-0.36,1.46,12.88,1.39,3.19,19.42,7.41,3.56,13.57,1.31,1.91,20.72,8.15,5.53,15.72,3.99,3.81,11.07,-0.41,4.66,18.51,3.56,0.36,11.28,0.03,3.25,15.61,3.34,3.35,,,,,,,,,,,
2009.16,0.47,1.37,1.26,1.26,1.11,1.81,0.64,0.76,1.87,1.61,1.27,14.75,2.54,5.94,15.36,3.84,3.36,16.85,4.63,4.02,22.86,9.41,2.5,15.66,4.43,3.81,26.25,11.27,1.96,21.78,6.86,1.96,16.78,1.18,0.95,25.8,9.01,0.16,17.22,1.91,0.21,20.3,6.18,2.17,,,,,,,,,,,
2009.17,1.32,4.38,2.43,2.59,2.3,4.32,0.99,0.97,4.7,2.79,2.98,22.76,6.48,1.0,23.1,8.1,1.86,22.8,10.44,2.01,25.53,13.81,2.73,17.65,7.39,6.7,25.32,14.52,5.04,17.17,7.21,7.63,11.73,-0.23,2.24,20.17,5.99,1.42,12.32,1.37,2.67,19.67,7.96,3.8,,,,,,,,,,,
